32,73220,"[[4, 5, 2, 20, 1, 0],[7, 18, 14, 17, 16, 0],[6, 13, 19, 15, 12, 0],[11, 8, 10, 9, 3, 0]]",92.1825628281
33,68154,"[[17, 16, 15, 14, 18, 0],[5, 2, 4, 20, 1, 0],[6, 13, 12, 3, 19, 0],[11, 8, 10, 9, 7, 0]]",92.1886429787
34,68247,"[[5, 4, 20, 1, 2, 0],[12, 13, 3, 19, 6, 0],[17, 16, 18, 14, 15, 0],[8, 11, 9, 10, 7, 0]]",92.2087569237
35,72166,"[[2, 4, 5, 20, 1, 0],[18, 14, 15, 19, 6, 0],[7, 17, 16, 13, 12, 0],[8, 9, 11, 10, 3, 0]]",92.1641530991
36,72608,"[[5, 4, 2, 20, 1, 0],[16, 18, 14, 19, 17, 0],[6, 3, 12, 13, 15, 0],[7, 10, 9, 8, 11, 0]]",92.0962450504
37,75428,"[[19, 12, 13, 20, 1, 0],[18, 14, 17, 16, 15, 0],[9, 11, 10, 8, 7, 0],[4, 2, 6, 3, 5, 0]]",92.1791329384
38,71106,"[[20, 1, 5, 2, 4, 0],[7, 15, 18, 14, 19, 0],[9, 8, 11, 10, 16, 0],[17, 13, 12, 6, 3, 0]]",92.1531391144
39,74068,"[[15, 18, 14, 20, 7, 0],[1, 5, 2, 4, 19, 0],[13, 3, 12, 17, 16, 0],[10, 6, 11, 9, 8, 0]]",92.1926181316
40,68154,"[[17, 16, 15, 18, 14, 0],[1, 20, 5, 2, 4, 0],[19, 6, 13, 3, 12, 0],[9, 8, 11, 10, 7, 0]]",92.1575119495
41,72088,"[[6, 7, 12, 13, 3, 0],[2, 4, 5, 20, 1, 0],[18, 14, 19, 16, 15, 0],[11, 9, 17, 10, 8, 0]]",92.1206030846
42,72190,"[[5, 1, 20, 19, 6, 0],[3, 13, 12, 4, 2, 0],[14, 15, 18, 16, 17, 0],[8, 9, 11, 10, 7, 0]]",92.1142909527
43,70858,"[[19, 7, 18, 14, 15, 0],[2, 5, 4, 20, 1, 0],[6, 12, 16, 17, 13, 0],[8, 9, 11, 10, 3, 0]]",92.1396179199
44,75985,"[[1, 20, 19, 12, 13, 0],[17, 14, 18, 16, 15, 0],[8, 11, 10, 9, 7, 0],[2, 5, 4, 6, 3, 0]]",92.2465820312
45,72648,"[[2, 4, 5, 20, 1, 0],[6, 7, 18, 14, 17, 0],[12, 13, 3, 19, 15, 0],[10, 9, 8, 11, 16, 0]]",92.1168029308
46,69572,"[[12, 17, 16, 13, 3, 0],[4, 2, 20, 1, 5, 0],[14, 18, 19, 6, 15, 0],[10, 11, 8, 9, 7, 0]]",92.0691981316
47,74536,"[[4, 5, 2, 20, 1, 0],[15, 14, 19, 12, 13, 0],[3, 6, 18, 17, 16, 0],[11, 9, 10, 8, 7, 0]]",92.0205190182
48,67962,"[[7, 14, 16, 15, 18, 0],[13, 12, 3, 6, 19, 0],[5, 4, 2, 20, 1, 0],[10, 8, 9, 17, 11, 0]]",92.0701949596
49,69655,"[[5, 2, 4, 20, 1, 0],[7, 15, 18, 14, 19, 0],[16, 3, 13, 12, 17, 0],[8, 9, 11, 10, 6, 0]]",92.107022047
